train_loss,train_acc,val_loss,val_acc,val_auc
1.9520450830459595,53.125,6.282729148864746,53.125,0.43529411764705883
2.411638021469116,53.125,0.7546055316925049,53.125,0.5529411764705883
0.9104438424110413,50.0,1.5859119892120361,46.875,0.4117647058823529
0.9365589618682861,46.875,1.4523017406463623,46.875,0.36470588235294116
2.9072213172912598,56.25,0.8643028736114502,46.875,0.5019607843137256
2.3160009384155273,46.875,0.6880930662155151,59.375,0.5764705882352941
1.4045764207839966,62.5,0.888049304485321,56.25,0.5176470588235295
0.9032715559005737,46.875,0.8308500647544861,56.25,0.6313725490196078
